OBJECTID,businessUnit_name,businessUnit_number,Description,Type,Address,City,County,State,Postal Code,Operation Status,GlobalID,x,y
29230,INVERNESS FL,1104,WM Supercenter,Retail,2461 E GULF TO LAKE HWY,INVERNESS,CITRUS,FL,34453-3232,Open,2fdb0bca-c998-42f8-bc5d-8a28e0e799eb,-9171901.6092,3357551.8275
29232,NORTH LITTLE ROCK AR,1105,WM Supercenter,Retail,4450 E MCCAIN BLVD,NORTH LITTLE ROCK,PULASKI,AR,72117-2519,Open,6dedaba9-3eff-469f-93a0-9748c56f4a43,-10265290.6647,4134905.8784
29233,"VIDALIA, LA",1106,WM Supercenter,Retail,4283 CARTER ST,VIDALIA,CONCORDIA,LA,71373-3148,Open,e40cf3fc-38af-4888-b2fc-74c818ff2e2f,-10181568.7228,3707962.7926
29234,OAKDALE LA,1107,WM Supercenter,Retail,1900 HIGHWAY 165 S,OAKDALE,ALLEN,LA,71463-5098,Open,5486e82d-00e5-45a7-b2c8-919629f11641,-10316851.5151,3605941.3353
29235,"OAK GROVE, LA",1108,WM Supercenter,Retail,705 S CONSTITUTION AVE,OAK GROVE,WEST CARROLL,LA,71263-9095,Open,65848931-26a6-4a48-ac25-f0e5e82e48b9,-10174061.8929,3875875.5716
29236,RAYVILLE LA,1109,WM Supercenter,Retail,1806 JULIA ST,RAYVILLE,RICHLAND,LA,71269-5560,Open,4c271424-0830-464e-8669-4a8eb24d96f6,-10215049.6181,3824224.1801
29237,CHANUTE KS,111,WM Supercenter,Retail,2700 S SANTA FE AVE,CHANUTE,NEOSHO,KS,66720-3204,Open,3473cfc8-60f5-4fe6-bf00-a8518b624223,-10625562.393,4530623.7397
29238,FARMERVILLE LA,1110,WM Supercenter,Retail,833 STERLINGTON HWY,FARMERVILLE,UNION,LA,71241-3805,Open,65e11e53-5bab-4998-a5ba-f6a7ea8dad6d,-10285294.5545,3865277.9261
29239,HARTWELL GA,1111,WM Supercenter,Retail,1572 ANDERSON HWY,HARTWELL,HART,GA,30643-7197,Open,12066b1b-6c5b-48aa-84c4-b4ce70a5a270,-9228933.9239,4075843.4059
29240,THOMASTON GA,1112,WM Supercenter,Retail,855 N CHURCH ST,THOMASTON,UPSON,GA,30286-3622,Open,b9e9f023-98b8-4078-8234-a020c97ef7fd,-9388002.4632,3883692.1051
29241,"LONDON, KY",1113,WM Supercenter,Retail,1851 HIGHWAY 192 W,LONDON,LAUREL,KY,40741-3032,Open,e26e54d1-5917-4a07-80af-8c23dd09c122,-9361041.5504,4455014.8544
29242,"MOUNTAIN VIEW, AR",1114,WM Supercenter,Retail,409 SYLAMORE AVE,MOUNTAIN VIEW,STONE,AR,72560-8607,Open,52145b9c-e54a-425b-a193-3775eafbe96e,-10252739.0581,4282349.5002
29243,HOHENWALD TN,1115,WM Supercenter,Retail,612 E MAIN ST,HOHENWALD,LEWIS,TN,38462-2008,Open,3372d357-1939-461d-ac9c-4d7003bc6d7e,-9743656.7703,4239875.8635
29244,DUNCAN OK,1116,WM Supercenter,Retail,3393 N 81 HWY,DUNCAN,STEPHENS,OK,73533-1413,Open,6db2fa3f-1d17-4225-bed1-0b7857fa00ea,-10906012.1465,4099851.6702
29245,PLANO TX,1117,WM Supercenter,Retail,6001 N CENTRAL EXPY,PLANO,COLLIN,TX,75023-4702,Open,44e56bd5-552c-487c-ae35-3ef072fc920f,-10764358.2058,3902746.2944
29246,BALCH SPRINGS TX,1118,WM Supercenter,Retail,12300 LAKE JUNE RD,BALCH SPRINGS,DALLAS,TX,75180-1636,Open,11b1db54-ec50-4eb0-90dd-520a3b8d6e5c,-10755176.5742,3859761.812
29247,NAPLES FL,1119,Wal-Mart,Retail,3451 TAMIAMI TRL E,NAPLES,COLLIER,FL,34112-4942,Open,6b6a2997-3979-45b8-91b6-6622b3d57167,-9101777.2318,3014594.2931
29248,STARKVILLE MS,112,WM Supercenter,Retail,1010 HIGHWAY 12 W,STARKVILLE,OKTIBBEHA,MS,39759-9167,Open,3c5d8470-dad4-4ec7-9e7a-cb2d76d88e41,-9890906.1852,3954450.8227
29249,GLADSTONE MO,1120,WM Supercenter,Retail,7207 N M1 HWY,GLADSTONE,CLAY,MO,64119-5351,Open,b47b5f1f-9403-43c0-a872-3af635bc3fc3,-10524777.5109,4754013.6888
29250,MILLEDGEVILLE GA,1121,WM Supercenter,Retail,2592 N COLUMBIA ST,MILLEDGEVILLE,BALDWIN,GA,31061-8709,Open,93672cf2-c2cf-4eac-84ad-ecd62241b094,-9269043.7836,3910765.79
29253,EASTANOLLEE GA,1122,WM Supercenter,Retail,3886 HIGHWAY 17 ALT,EASTANOLLEE,STEPHENS,GA,30538-3808,Open,ff335636-aaa2-4392-9043-55aad182d7bd,-9271132.1373,4102635.2232
29254,SENECA SC,1123,WM Supercenter,Retail,1636 SANDIFER BLVD,SENECA,OCONEE,SC,29678-0906,Open,01174fdf-7580-4112-a442-134cc0e7c56c,-9239390.7203,4121814.2293
29255,HARTSELLE AL,1124,WM Supercenter,Retail,1201 HIGHWAY 31 NW,HARTSELLE,MORGAN,AL,35640-4420,Open,5e4807aa-6d4d-4a1d-9aa7-256824e448e8,-9679074.4338,4089730.7071
29257,"NORMAL, IL",1125,WM Supercenter,Retail,300 GREENBRIAR DR,NORMAL,MCLEAN,IL,61761-2278,Open,8c46e541-9c4d-4aee-bf07-bff30894d084,-9901766.0695,4941088.9184
29258,BOERNE TX,1126,WM Supercenter,Retail,1381 S MAIN ST,BOERNE,KENDALL,TX,78006-2846,Open,80b68f53-278f-4741-98a4-32626f3b991e,-10989944.5935,3475136.4172
29262,MARKSVILLE LA,1128,WM Supercenter,Retail,7162 HIGHWAY 1,MARKSVILLE,AVOYELLES,LA,71350-4351,Open,5d2eee12-887c-4582-ad30-fe127b2d46ed,-10248348.6174,3645183.2067
29263,"AUSTIN (NW), TX",1129,WM Supercenter,Retail,13201 RANCH ROAD 620 N,AUSTIN,TRAVIS,TX,78717-1011,Open,5a96ce0b-b42c-47f4-81e9-0da70f8cff19,-10885856.3055,3563738.2583
29264,CHICKASHA OK,113,WM Supercenter,Retail,2001 S 1ST ST,CHICKASHA,GRADY,OK,73018-6007,Open,9551c268-5948-4602-b7bf-284112994445,-10901632.0585,4168063.5867
29265,LAURENS SC,1130,WM Supercenter,Retail,922 E MAIN ST,LAURENS,LAURENS,SC,29360-3616,Open,5bdf307a-580d-4e8d-b4bc-877b16cb9f54,-9126347.5585,4094731.5037
29266,TAYLORSVILLE NC,1131,WM Supercenter,Retail,901 NC HIGHWAY 16 S,TAYLORSVILLE,ALEXANDER,NC,28681-8941,Open,59b70b57-6dbe-4955-9bd6-38354471c975,-9036465.53,4288101.3535
29267,ASHEBORO NC,1132,WM Supercenter,Retail,1226 E DIXIE DR,ASHEBORO,RANDOLPH,NC,27203-8856,Open,951d50b5-5960-473d-9957-4ca17191c253,-8882135.5275,4258353.9552
29268,ALBEMARLE NC,1133,WM Supercenter,Retail,781 LEONARD AVE,ALBEMARLE,STANLY,NC,28001-5257,Open,e2357871-d94c-4974-a0a6-ba8ec01c48e2,-8925117.6527,4210175.2219
29269,DE FUNIAK SPRINGS FL,1134,WM Supercenter,Retail,1226 FREEPORT HWY S,DEFUNIAK SPRINGS,WALTON,FL,32435-3396,Open,585001e0-0804-4715-a614-f93f05c734d4,-9587390.3653,3594432.5315
29270,HARTSVILLE SC,1135,WM Supercenter,Retail,1150 S 4TH ST,HARTSVILLE,DARLINGTON,SC,29550-0705,Open,d62cf129-fcf4-4f3f-a847-f908da87aed9,-8912708.0898,4076922.1215
29271,PORT ALLEN LA,1136,WM Supercenter,Retail,3255 LA HIGHWAY 1 S,PORT ALLEN,WEST BATON ROUGE,LA,70767-5858,Open,cadb5f56-d02c-4a22-ac75-6cb464835e4f,-10154211.8466,3557713.1679
29272,HOUSTON (UVALDE) TX,1137,WM Supercenter,Retail,13750 EAST FWY,HOUSTON,HARRIS,TX,77015-5929,Open,5a4b720e-58a7-409c-b2a5-c4e79820304d,-10595057.8469,3473765.5659
29273,MADISON WI,1138,Wal-Mart,Retail,7202 WATTS RD,MADISON,DANE,WI,53719-2302,Open,d90edb5e-3342-47f9-98de-643305f13ef0,-9964113.7786,5319888.149
29274,MOREHEAD KY,1139,WM Supercenter,Retail,200 WALMART WAY,MOREHEAD,ROWAN,KY,40351-7217,Open,af641dcf-cb42-4f81-a540-1b4ce8aeaf5a,-9293169.055,4607921.0341
29275,BOONEVILLE MS,114,WM Supercenter,Retail,300 WALMART CIR,BOONEVILLE,PRENTISS,MS,38829-1018,Open,70d0fc79-ed91-4876-b830-fefa08447027,-9858918.5296,4120131.3864
29276,"MT.STERLING, KY",1140,WM Supercenter,Retail,499 INDIAN MOUND DR,MOUNT STERLING,MONTGOMERY,KY,40353-1096,Open,93d9cc5d-28e1-4e5c-98c9-1648793affc3,-9346154.5723,4589184.5767
29277,GREENFIELD IN,1141,WM Supercenter,Retail,1965 N STATE ST,GREENFIELD,HANCOCK,IN,46140-1089,Open,a9f0b056-9a43-42e0-b61e-124670095118,-9547500.3616,4838764.0308
29278,SCOTTSBERG IN,1142,WM Supercenter,Retail,1618 W MCCLAIN AVE,SCOTTSBURG,SCOTT,IN,47170-1161,Open,4b2c7a86-3a51-4d47-bf45-a3e85f67f17b,-9550710.5931,4677051.8935
29279,SANDERSVILLE GA,1143,WM Supercenter,Retail,1308 S HARRIS ST,SANDERSVILLE,WASHINGTON,GA,31082-6913,Open,5c980ecd-8ad9-45eb-80d8-522b639f3800,-9218604.2544,3888921.6298
29280,YORK SC,1144,WM Supercenter,Retail,970 E LIBERTY ST,YORK,YORK,SC,29745-1662,Open,c10c2963-ea25-45dd-9c11-3ac396a63507,-9040613.2942,4161638.8142
29282,MONCKS CORNER SC,1146,WM Supercenter,Retail,511 N HIGHWAY 52,MONCKS CORNER,BERKELEY,SC,29461-3132,Open,d185fe90-edc4-4439-946c-d58553d756f9,-8903949.2497,3923327.9254
29283,FLIPPIN AR,1147,WM Supercenter,Retail,168 WALMART DR,FLIPPIN,MARION,AR,72634-8660,Open,7d44e496-8456-490e-a509-48cefb9f3070,-10308686.787,4338572.6528
29284,WICHITA FALLS TX,1148,WM Supercenter,Retail,3130 LAWRENCE RD,WICHITA FALLS,WICHITA,TX,76308-1607,Open,7f0bfd20-ac62-4be9-bb78-63cbafb7b0fc,-10969678.7689,4012188.3863
29285,"SAFFORD, AZ",1149,WM Supercenter,Retail,755 S 20TH AVE,SAFFORD,GRAHAM,AZ,85546-3322,Open,03d93f60-8828-4a09-a11c-77864bc9b36c,-12215115.1093,3873119.61
29286,"WEST POINT, MS",115,WM Supercenter,Retail,5509 HIGHWAY 45 ALT S,WEST POINT,CLAY,MS,39773-9353,Open,38c01417-1553-4a57-b075-06a1c2bcc962,-9869801.0117,3973441.6318
29287,COLLEGE STATION TX,1150,WM Supercenter,Retail,1815 BROTHERS BLVD,COLLEGE STATION,BRAZOS,TX,77845-5413,Open,bf5acf3c-79fc-42bc-8a60-6890dbb8c7ef,-10720073.8652,3580557.0834
29288,KANSAS CITY KS,1151,WM Supercenter,Retail,10824 PARALLEL PKWY,KANSAS CITY,WYANDOTTE,KS,66109-3649,Open,3c4c0b99-b13e-4b7c-88d0-8b3d43c25f21,-10556403.4896,4740591.6627
29289,SIOUX CENTER IA,1152,WM Supercenter,Retail,255 16TH ST SW,SIOUX CENTER,SIOUX,IA,51250-2959,Open,334628b1-00f8-4602-a439-1efd372833a3,-10706805.9177,5321076.47
29290,MACON GA,1153,WM Supercenter,Retail,6020 HARRISON RD,MACON,BIBB,GA,31206-4742,Open,49e12eb9-012a-4729-a61e-84e9eb1264a3,-9319414.4061,3869987.3426
29291,FREDERICKSBURG TX,1154,WM Supercenter,Retail,1435 E MAIN ST,FREDERICKSBURG,GILLESPIE,TX,78624-5273,Open,d0f5a468-e020-4551-b01d-db51093b6816,-11004211.2995,3536394.3659
29292,LUMBERTON NC,1155,WM Supercenter,Retail,5070 FAYETTEVILLE RD,LUMBERTON,ROBESON,NC,28358-2108,Open,0c55a166-0437-4000-8ff0-4af6c70ed339,-8794878.5239,4118312.2347
29293,MOORESVILLE NC,1156,WM Supercenter,Retail,169 NORMAN STATION BLVD,MOORESVILLE,IREDELL,NC,28117-6396,Open,31ca09e4-8a56-4ecc-aec7-cfd49c4ad070,-9000723.1792,4244271.181
29294,N VERNON IN,1157,WM Supercenter,Retail,2410 N STATE HWY 3,NORTH VERNON,JENNINGS,IN,47265-6589,Open,3272d2a1-af23-4295-bb54-0a68e6b79b5f,-9533118.2174,4724564.4595
29295,"ADAMSVILLE, AL",1158,WM Supercenter,Retail,2473 HACKWORTH RD,ADAMSVILLE,JEFFERSON,AL,35214-1909,Open,c558f054-7697-4c5e-926c-d974db44cb78,-9676361.8004,3972417.9463
29296,NEW TAZEWELL TN,1159,Wal-Mart,Retail,432 S BROAD ST,NEW TAZEWELL,CLAIBORNE,TN,37825-7239,Open,52c3402a-9fa2-48cc-88cf-d458cf5abf5e,-9307340.3601,4361251.5216
29297,VIVIAN LA,116,Wal-Mart,Retail,929 S PINE ST,VIVIAN,CADDO,LA,71082-3364,Open,f71ea14f-d682-4c08-b187-9aebcffcc619,-10462539.4515,3876446.9845
29298,AURORA IN,1160,WM Supercenter,Retail,100 SYCAMORE ESTATES DR,AURORA,DEARBORN,IN,47001-1488,Open,23fa6d86-0fc7-47ae-8d0e-a25eef40a839,-9449773.2033,4733123.7498
29299,ST CHARLES MO,1161,WM Supercenter,Retail,2897 VETERANS MEMORIAL PKWY,SAINT CHARLES,ST. CHARLES,MO,63303-3526,Open,47bd8e1c-b4ea-41ef-9e2a-db0b616efea7,-10077535.6493,4690546.2836
29300,WASHINGTON IN,1162,WM Supercenter,Retail,1801 S STATE ROAD 57,WASHINGTON,DAVIESS,IN,47501-4326,Open,c8b24343-27f9-4c0e-8af9-f05fdf2fd6b8,-9705273.3646,4669083.2935
29301,GRETNA LA,1163,WM Supercenter,Retail,4001 BEHRMAN PL,NEW ORLEANS,JEFFERSON,LA,70114-0932,Open,b77c4d3e-20ea-4b91-bf09-97ff22c8e98c,-10020931.024,3492152.0891
29302,COLUMBIA SC,1164,WM Supercenter,Retail,360 HARBISON BLVD,COLUMBIA,LEXINGTON,SC,29212-2248,Open,51f17117-2d31-481a-b7c5-8b67156a63ef,-9033702.6915,4038743.4235
29303,RADCLIFF KY,1165,WM Supercenter,Retail,1165 WALMART WAY,RADCLIFF,HARDIN,KY,40160-1471,Open,783a820c-2fac-4535-a7ed-0a150ccdce87,-9567120.9785,4558094.632
29304,ELIZABETHTOWN NC,1166,Wal-Mart,Retail,1347 W BROAD ST,ELIZABETHTOWN,BLADEN,NC,28337-9548,Open,2a818acf-7162-40b6-b0dc-8676f50d09d0,-8751935.1379,4113813.9435
29305,KENOSHA WI,1167,WM Supercenter,Retail,3500 BRUMBACK BLVD,KENOSHA,KENOSHA,WI,53144-4816,Open,928f1a32-5aeb-4dc9-a48c-3c34819f4486,-9783211.3684,5252121.2429
29306,COLUMBIA MS,1168,WM Supercenter,Retail,1001 HIGHWAY 98 BYP,COLUMBIA,MARION,MS,39429-3741,Open,e1d38fd7-73f1-40a6-9b64-223d12d46940,-9997984.0695,3664474.7707
29307,SPRINGHILL LA,1169,WM Supercenter,Retail,1920 S ARKANSAS ST,SPRINGHILL,WEBSTER,LA,71075-4320,Open,a5206546-28e6-4573-bc0c-1b848a75998e,-10404222.8438,3893260.4474
29308,BROKEN BOW OK,117,Wal-Mart,Retail,501 S PARK DR,BROKEN BOW,MCCURTAIN,OK,74728-5329,Open,dbe3c4bd-cb34-4c1b-8531-4a3f4f2bffdd,-10546181.132,4031798.5105
29309,LOUISVILLE KY,1170,WM Supercenter,Retail,10445 DIXIE HWY,LOUISVILLE,JEFFERSON,KY,40272-3953,Open,f359838d-71be-4af9-a850-ce4c6f105c87,-9558581.883,4593931.4641
29310,SARASOTA FL,1171,WM Supercenter,Retail,8320 LOCKWOOD RIDGE RD,SARASOTA,MANATEE,FL,34243-2902,Open,61c6e67e-e589-4314-9ce0-e5107ee19883,-9184622.3101,3172554.8567
29311,JACKSONVILLE BEACH FL,1172,WM Supercenter,Retail,13490 BEACH BLVD,JACKSONVILLE,DUVAL,FL,32224-0290,Open,7ef24749-cd3d-4c1f-81d4-2da4036173a0,-9068380.494,3540199.1501
29312,JACKSONVILLE FL,1173,WM Supercenter,Retail,8808 BEACH BLVD,JACKSONVILLE,DUVAL,FL,32216-4621,Open,07078d26-d039-4784-a923-1203d9607582,-9079513.6676,3540050.1286
29313,THOMASVILLE AL,1174,WM Supercenter,Retail,34301 HIGHWAY 43,THOMASVILLE,CLARKE,AL,36784-3341,Open,8f933661-3bb8-4220-a786-7523542c0524,-9767116.2398,3755383.7478
29314,FLAGSTAFF AZ,1175,Wal-Mart,Retail,2750 S WOODLANDS VILLAGE BLVD,FLAGSTAFF,COCONINO,AZ,86001-7128,Open,fff775b5-751b-416c-a2ae-8e422b117413,-12430449.1946,4187902.9471
29315,STOUGHTON WI,1176,WM Supercenter,Retail,2600 STATE HIGHWAY 138,STOUGHTON,DANE,WI,53589-3701,Open,d05973f1-841d-4323-a252-35e4053e539f,-9935571.3498,5299765.8568
29316,"MANCHESTER, MO",1177,WM Supercenter,Retail,201 HIGHLANDS BOULEVARD DR,MANCHESTER,ST. LOUIS,MO,63011-4383,Open,d873df5c-56c0-4f4c-aec5-bfb0367bc5ae,-10075162.8743,4663963.4449
29317,BEDFORD TX,1178,WM Supercenter,Retail,4101 HIGHWAY 121,BEDFORD,TARRANT,TX,76021-3033,Open,3323b4bf-8bbb-495c-996d-04baf7d7bc08,-10809801.3823,3877305.2161
29318,"ARDEN, NC",1179,WM Supercenter,Retail,60 AIRPORT RD,ARDEN,BUNCOMBE,NC,28704-9405,Open,fb582789-262e-4807-bd3a-090bd4e9ede2,-9186468.6551,4226067.8349
29319,AMORY MS,118,WM Supercenter,Retail,1515 HIGHWAY 278 E,AMORY,MONROE,MS,38821-5909,Open,19d69bd1-b27f-4605-a424-fe7bd823d6de,-9846992.2046,4024595.0084
29320,GREENSBURG IN,1180,WM Supercenter,Retail,790 GREENSBURG COMMONS CTR,GREENSBURG,DECATUR,IN,47240-9469,Open,fe759b06-2a32-40e8-b6d2-ae6d92a655c9,-9515034.7001,4773353.3254
29321,MARIETTA GA,1181,WM Supercenter,Retail,1785 COBB PKWY S,MARIETTA,COBB,GA,30060-9288,Open,7ae87e88-b59b-4dc6-80ca-63b5decf70e2,-9405229.5996,4016718.1181
29322,PALM COAST FL,1182,WM Supercenter,Retail,174 CYPRESS POINT PKWY,PALM COAST,FLAGLER,FL,32164-7438,Open,414c6722-b7d6-48d6-8d5e-2c45daeb58e7,-9041964.7128,3445809.6976
29323,"WEST COLUMBIA, SC",1183,WM Supercenter,Retail,2401 AUGUSTA RD,WEST COLUMBIA,LEXINGTON,SC,29169-4543,Open,eb848733-cc5d-414d-8094-653e254b31ce,-9027975.9717,4026077.6317
29324,"STONE MOUNTAIN, GA",1184,WM Supercenter,Retail,1825 ROCKBRIDGE RD,STONE MOUNTAIN,GWINNETT,GA,30087-3335,Open,d8559ccc-171a-4c98-b7e8-b5df32eb58e4,-9364851.46,4005302.6113
29325,AUSTIN (N) TX,1185,WM Supercenter,Retail,1030 NORWOOD PARK BLVD,AUSTIN,TRAVIS,TX,78753-6600,Open,e5294464-8615-4d46-adbe-a1da49df3b28,-10874772.6691,3547243.1938
29326,LIBERTY TX,1186,WM Supercenter,Retail,2121 HIGHWAY 146 BYP,LIBERTY,LIBERTY,TX,77575-6000,Open,0470ff3f-ca2f-4902-9a5f-e60555b96d29,-10550307.3003,3513313.8043
29327,IOLA KS,1187,WM Supercenter,Retail,2200 N STATE ST,IOLA,ALLEN,KS,66749-1636,Open,743670af-4923-4a30-b703-1c542395f418,-10621173.5108,4571357.4124
29328,"BRIDGETON, MO",1188,WM Supercenter,Retail,11900 ST CHARLES ROCK RD,BRIDGETON,ST. LOUIS,MO,63044-2612,Open,430a3dfc-5915-4b58-a1da-87b602db51dd,-10065364.4214,4685194.9966
29329,BARBOURVILLE KY,1189,Wal-Mart,Retail,301 PARKWAY PLZ,BARBOURVILLE,KNOX,KY,40906-7429,Open,bd0aed6e-f34e-4528-8a86-e35e74e561f7,-9336196.2646,4419376.9179
29330,BATESVILLE AR,119,WM Supercenter,Retail,3150 HARRISON ST,BATESVILLE,INDEPENDENCE,AR,72501-7515,Open,6ac7a5c0-bd9c-4ed8-8f5a-566366682864,-10198451.7707,4268021.7602
29331,"BEREA, KY",1190,WM Supercenter,Retail,120 JILL DR,BEREA,MADISON,KY,40403-1677,Open,e2594792-ef22-4711-9a78-fc0ed53f1278,-9385631.4693,4518205.9879
29332,HILLSBOROUGH NC,1191,WM Supercenter,Retail,501 HAMPTON POINTE B,HILLSBOROUGH,ORANGE,NC,27278-9012,Open,dbf1ae06-753f-45b8-ae56-4adeb0f190f0,-8803798.8887,4308353.4456
29333,MAGEE MS,1192,WM Supercenter,Retail,1625 SIMPSON HIGHWAY 49,MAGEE,SIMPSON,MS,39111-4207,Open,57cc7920-758c-4307-a7a3-c6838ce99b76,-9990580.6554,3745876.0856
29334,MONROE LA,1193,WM Supercenter,Retail,2701 LOUISVILLE AVE,MONROE,OUACHITA,LA,71201-6128,Open,3b99ad04-f9f8-45d2-be47-256e14a0d75b,-10252355.4512,3832535.0886
29335,OAK RIDGE TN,1194,WM Supercenter,Retail,373 S ILLINOIS AVE,OAK RIDGE,ANDERSON,TN,37830-6741,Open,95568b26-8c98-45f0-9c0c-988ffa68e194,-9379017.6444,4301824.1868
29336,WAVELAND MS,1195,WM Supercenter,Retail,460 HIGHWAY 90,WAVELAND,HANCOCK,MS,39576-2508,Open,947bfee6-3bb5-4b0d-aa7f-552dad5035e6,-9950298.5845,3542978.6716
29337,NEW ROADS LA,1196,WM Supercenter,Retail,460 HOSPITAL RD,NEW ROADS,POINTE COUPEE,LA,70760-2623,Open,4afa546b-0003-4815-b37c-eccbcf403f1a,-10181749.5056,3592370.7695
29338,ROCKY MOUNT NC,1197,WM Supercenter,Retail,1511 BENVENUE RD,ROCKY MOUNT,NASH,NC,27804-6383,Open,70a32104-0162-428f-b441-4971ec0d4b27,-8662022.4965,4297610.1724
29339,SAN ANTONIO (N) TX,1198,WM Supercenter,Retail,1515 N LOOP 1604 E,SAN ANTONIO,BEXAR,TX,78232-1431,Open,4e4d4eb7-0fb2-4901-896e-a0f2fe134ba9,-10961710.5198,3453825.5512
29340,AVON CO,1199,WM Supercenter,Retail,171 YODER AVE,AVON,EAGLE,CO,81620-0000,Open,348110f3-5c43-4df8-8aa0-32527ec8aa71,-11855554.0446,4812038.9793
29341,CLAREMORE OK,12,WM Supercenter,Retail,1500 S LYNN RIGGS BLVD,CLAREMORE,ROGERS,OK,74017-8353,Open,da6bef3e-bd38-4f22-8b33-79193148a50c,-10645169.3176,4341145.1539
29342,HUMBOLDT TN,120,WM Supercenter,Retail,2716 N CENTRAL AVE,HUMBOLDT,GIBSON,TN,38343-1560,Open,6aefb0af-3448-4058-a5f8-2727a096fef4,-9897623.426,4278737.3387
29343,COLORADO SPRINGS CO,1200,WM Supercenter,Retail,3201 E PLATTE AVE,COLORADO SPRINGS,EL PASO,CO,80909-6408,Open,c7958ec6-a72f-43bd-8f19-9e33c03d760e,-11662988.5801,4698423.6432
29344,GARDENDALE AL,1201,WM Supercenter,Retail,890 ODUM RD,GARDENDALE,JEFFERSON,AL,35071-4617,Open,71266b7a-a21a-4083-8891-cd7f5c8112c0,-9665065.7664,3981506.5517
29345,WISCONSIN RAPIDS WI,1202,WM Supercenter,Retail,4331 8TH ST S,WISCONSIN RAPIDS,WOOD,WI,54494-7833,Open,d0ef8438-4ffa-4131-88c0-6255d7f45b08,-9997968.93,5520453.0735
29346,WIMAUMA FL,1203,WM Supercenter,Retail,4928 STATE ROAD 674,WIMAUMA,HILLSBOROUGH,FL,33598-3510,Open,b57424b6-41c4-46ee-95f6-dc9f96fa043c,-9165218.2096,3213096.7661
29347,LAKE CHARLES (W) LA,1204,WM Supercenter,Retail,3451 NELSON RD,LAKE CHARLES,CALCASIEU,LA,70605-1209,Open,07dc00c1-d492-4c11-b3e7-2322289ded73,-10380101.1347,3528655.3088
29348,MACCLENNY FL,1205,WM Supercenter,Retail,9218 S STATE ROAD 228,MACCLENNY,BAKER,FL,32063-4738,Open,e7fa4590-afac-42df-b690-bdaf70474fc9,-9140317.4867,3537363.9172
29349,BATON ROUGE LA,1206,WM Supercenter,Retail,3132 COLLEGE DR,BATON ROUGE,EAST BATON ROUGE,LA,70808-3180,Open,d42850ae-cea8-4b78-9c07-230041ef479b,-10145985.7815,3557749.7007
29350,CALLAWAY FL PANAMA CITY EAST,1207,WM Supercenter,Retail,725 N TYNDALL PKWY,CALLAWAY,BAY,FL,32404-3219,Open,b92039f4-a10f-43ac-8e14-6745dfd8a6fc,-9528197.3393,3524341.0353
29352,LINCOLNTON NC,1209,WM Supercenter,Retail,306 N GENERALS BLVD,LINCOLNTON,LINCOLN,NC,28092-3557,Open,c713ee2c-ee9e-4eec-9379-57c0b340c11d,-9043675.6934,4229757.1103
29353,OKMULGEE OK,121,WM Supercenter,Retail,1800 S WOOD DR,OKMULGEE,OKMULGEE,OK,74447-6826,Open,f893a91c-372d-4435-93cb-8c2c7d8edff3,-10682714.1535,4246504.0724
29354,NICHOLASVILLE KY,1210,WM Supercenter,Retail,1024 N MAIN ST,NICHOLASVILLE,JESSAMINE,KY,40356-2311,Open,5ed06168-7cb7-4cda-ba60-063b92d65933,-9413397.8899,4565191.8324
29355,HARVARD IL,1211,WM Supercenter,Retail,21101 MCGUIRE RD,HARVARD,MCHENRY,IL,60033-8358,Open,7ca9e11f-a8c9-4020-a408-f987452323db,-9864149.0985,5222021.6335
29356,SARALAND AL,1212,WM Supercenter,Retail,1095 INDUSTRIAL PKWY,SARALAND,MOBILE,AL,36571-3719,Open,e3e30f36-09bb-4bd1-92ef-e4f365741140,-9806919.1917,3606713.1916
29357,"BROOKSVILLE, FL",1213,WM Supercenter,Retail,13300 CORTEZ BLVD,BROOKSVILLE,HERNANDO,FL,34613-4887,Open,a1fea799-e853-44b0-b161-96b681c4e6bf,-9184493.2908,3316108.8642
29358,"COLBY, KS",1214,WM Supercenter,Retail,115 W WILLOW ST,COLBY,THOMAS,KS,67701-3749,Open,ffa66a5a-68d0-4510-b613-d73c3a471026,-11248569.159,4774411.3209
29359,CALHOUN GA,1215,WM Supercenter,Retail,450 W BELMONT DR,CALHOUN,GORDON,GA,30701-3016,Open,341122b6-8cdd-4223-8784-18c46b456b40,-9456079.5638,4093362.3597
29360,CARROLLTON TX,1216,WM Supercenter,Retail,1213 E TRINITY MILLS RD,CARROLLTON,DALLAS,TX,75006-1446,Open,625d8f3d-6e03-48d8-8df8-bb76bdc6afa3,-10787522.2334,3893428.1942
29361,FRANKLIN NC,1217,WM Supercenter,Retail,273 COMMONS DR,FRANKLIN,MACON,NC,28734-5250,Open,a1fa7b4e-25cb-4807-9443-3defee52fd7c,-9280144.118,4186519.4738
29362,CASA GRANDE AZ,1218,WM Supercenter,Retail,1741 E FLORENCE BLVD,CASA GRANDE,PINAL,AZ,85122-4763,Open,aac5c0cd-0321-45e5-a35d-1e1a2d49f0b9,-12435743.8836,3879022.1326
29363,JACKSONVILLE FL,1219,WM Supercenter,Retail,12100 LEM TURNER RD,JACKSONVILLE,DUVAL,FL,32218-2304,Open,c85a7c7f-f8fb-4796-afdc-2c1523a78570,-9095544.5649,3561571.5174
